"Entrez id",SysID,"Chromosome location","Gene type","Gene symbol","Gene group","Gene description","Super go",Hpsd,"Flybase id","Gene name","Orthology determination","Wing phenotype overview","Neuronal phenotype overview","Inheritance pattern","Inheritance type","Main class ","Accompanying phenotype","Limited confidence criterion","Sysid yes no","Disease subtype","Disease type","Omim disease","Haploinsufficiency yes no","Clinical synopsis"
5189,SysID_0264,7q21.2,protein-coding,PEX1,"ID data freeze 388","peroxisomal biogenesis factor 1","peroxisome, protein transport, transporters",0,FBgn0013563,"Peroxin 1","ensembl, manually curated","phenotype, phenotype","no phenotype, lethal","Mendelian autosomal",recessive,5,"G, H, M, T",0,1,"PEROXISOME BIOGENESIS DISORDER 1B; PBD1B","PEROXISOME BIOGENESIS DISORDER",601539,0,"neonatal adrenoleukodystrophy and infantile Refsum disease, milder and more variable than Zellweger syndrome, developmental delay, hearing loss, vision impairment, liver dysfunction, episodes of hemorrhage, intracranial bleeding, hypotonic, slowly progressive, some patients learn to walk and talk"
5192,SysID_0265,1p36.32,protein-coding,PEX10,"ID data freeze 388","peroxisomal biogenesis factor 10","peroxisome, protein transport, transporters",0,FBgn0035233,"Peroxin 10","ensembl, manually curated",phenotype,"no phenotype, phenotype","Mendelian autosomal",recessive,2,"C, E, G, H, L2, M, T",0,1,"PEROXISOME BIOGENESIS DISORDER 6A (ZELLWEGER); PBD6A","PEROXISOME BIOGENESIS DISORDER (ZELLWEGER)",614870,0,"severe, hypotonic, feeding difficulties, facial dysmorphism, seizures, liver cysts with hepatic dysfunction, retinal dystrophy, sensorineural hearing loss, developmental delay or no developmental progress, hypotonia, liver dysfunction, often early death, MRI anomalies in patients with this complementation group"
5192,SysID_0265,1p36.32,protein-coding,PEX10,"ID data freeze 388","peroxisomal biogenesis factor 10","peroxisome, protein transport, transporters",0,FBgn0035233,"Peroxin 10","ensembl, manually curated",phenotype,"no phenotype, phenotype","Mendelian autosomal",recessive,5,"C, E, G, H, M, T",0,1,"PEROXISOME BIOGENESIS DISORDER 6B; PBD6B","PEROXISOME BIOGENESIS DISORDER",614871,0,"neonatal adrenoleukodystrophy and infantile Refsum disease, milder and more variable than Zellweger syndrome, developmental delay, hearing loss, vision impairment, liver dysfunction, episodes of hemorrhage, intracranial bleeding, hypotonic, slowly progressive, some patients learn to walk and talk"
5193,SysID_0266,17q12,protein-coding,PEX12,"ID data freeze 388","peroxisomal biogenesis factor 12","peroxisome, protein transport, transporters",0,FBgn0031282,"Peroxin 12","ensembl, manually curated",phenotype,"no phenotype","Mendelian autosomal",recessive,2,"C, E, G, H, L2, M, T",0,1,"PEROXISOME BIOGENESIS DISORDER 3A (ZELLWEGER); PBD3A","PEROXISOME BIOGENESIS DISORDER (ZELLWEGER)",614859,0,"severe, hypotonic, feeding difficulties, facial dysmorphism, seizures, liver cysts with hepatic dysfunction, retinal dystrophy, sensorineural hearing loss, developmental delay or no developmental progress, hypotonia, liver dysfunction, often early death"
5193,SysID_0266,17q12,protein-coding,PEX12,"ID data freeze 388","peroxisomal biogenesis factor 12","peroxisome, protein transport, transporters",0,FBgn0031282,"Peroxin 12","ensembl, manually curated",phenotype,"no phenotype","Mendelian autosomal",recessive,2,"C, E, G, H, L2, M, T",0,1,"PEROXISOME BIOGENESIS DISORDER 3B; PBD3B","PEROXISOME BIOGENESIS DISORDER",266510,0,"neonatal adrenoleukodystrophy and infantile Refsum disease, milder and more variable than Zellweger syndrome, developmental delay, hearing loss, vision impairment, liver dysfunction, episodes of hemorrhage, intracranial bleeding, hypotonic, slowly progressive, some patients learn to walk and talk"
5194,SysID_0267,2p16.1,protein-coding,PEX13,"ID data freeze 388","peroxisomal biogenesis factor 13","nervous system development, peroxisome, protein transport, transporters",0,FBgn0033812,"Peroxin 13","ensembl, manually curated","phenotype, phenotype","no phenotype, lethal","Mendelian autosomal",recessive,2,"C, E, G, H, L2, M, T",0,1,"PEROXISOME BIOGENESIS DISORDER 11A (ZELLWEGER); PBD11A","PEROXISOME BIOGENESIS DISORDER (ZELLWEGER)",614883,0,"severe, hypotonic, feeding difficulties, facial dysmorphism, seizures, liver cysts with hepatic dysfunction, retinal dystrophy, sensorineural hearing loss, developmental delay or no developmental progress, hypotonia, liver dysfunction, often early death, MRI anomalies in a patient"
5194,SysID_0267,2p16.1,protein-coding,PEX13,"ID data freeze 388","peroxisomal biogenesis factor 13","nervous system development, peroxisome, protein transport, transporters",0,FBgn0033812,"Peroxin 13","ensembl, manually curated","phenotype, phenotype","no phenotype, lethal","Mendelian autosomal",recessive,2,"C, E, G, H, M, T",0,1,"PEROXISOME BIOGENESIS DISORDER 11B; PBD11B","PEROXISOME BIOGENESIS DISORDER",614885,0,"neonatal adrenoleukodystrophy and infantile Refsum disease, milder and more variable than Zellweger syndrome, developmental delay, hearing loss, vision impairment, liver dysfunction, episodes of hemorrhage, intracranial bleeding, hypotonic, slowly progressive, some patients learn to walk and talk"
55670,SysID_0268,22q11.21,protein-coding,PEX26,"ID data freeze 388","peroxisomal biogenesis factor 26","peroxisome, protein transport, transporters",0,,,,,,"Mendelian autosomal",recessive,8b,"C, E, (G), H, L2, M",0,1,"PEROXISOME BIOGENESIS DISORDER 7A (ZELLWEGER); PBD7A","PEROXISOME BIOGENESIS DISORDER (ZELLWEGER)",614872,0,"severe, hypotonic, feeding difficulties, facial dysmorphism, seizures, liver cysts with hepatic dysfunction, retinal dystrophy, sensorineural hearing loss, developmental delay or no developmental progress, hypotonia, liver dysfunction, often early death"
55670,SysID_0268,22q11.21,protein-coding,PEX26,"ID data freeze 388","peroxisomal biogenesis factor 26","peroxisome, protein transport, transporters",0,,,,,,"Mendelian autosomal",recessive,8b,"C, E, (G), H, L2, M",1,1,"PEROXISOME BIOGENESIS DISORDER 7B; PBD7B","PEROXISOME BIOGENESIS DISORDER",614873,0,"neonatal adrenoleukodystrophy and infantile Refsum disease, milder and more variable than Zellweger syndrome, developmental delay, hearing loss, vision impairment, liver dysfunction, episodes of hemorrhage, intracranial bleeding, hypotonic, slowly progressive, some patients learn to walk and talk"
5830,SysID_0269,12p13.31,protein-coding,PEX5,"ID data freeze 388","peroxisomal biogenesis factor 5","mitochondria, nervous system development, peroxisome, protein transport, small GTPase signaling, transporters",0,FBgn0023516,"Peroxin 5","ensembl, manually curated","no phenotype, phenotype","no phenotype, lethal","Mendelian autosomal",recessive,2,"C, E, G, H, L2, M, T",0,1,"PEROXISOME BIOGENESIS DISORDER 2A (ZELLWEGER); PBD2A","PEROXISOME BIOGENESIS DISORDER (ZELLWEGER)",214110,0,"severe, hypotonic, feeding difficulties, facial dysmorphism, seizures, liver cysts with hepatic dysfunction, retinal dystrophy, sensorineural hearing loss, developmental delay or no developmental progress, hypotonia, liver dysfunction, often early death, MRI anomalies"
5830,SysID_0269,12p13.31,protein-coding,PEX5,"ID data freeze 388","peroxisomal biogenesis factor 5","mitochondria, nervous system development, peroxisome, protein transport, small GTPase signaling, transporters",0,FBgn0023516,"Peroxin 5","ensembl, manually curated","no phenotype, phenotype","no phenotype, lethal","Mendelian autosomal",recessive,2,"C, E, G, H, M, T",0,1,"PEROXISOME BIOGENESIS DISORDER 2B; PBD2B","PEROXISOME BIOGENESIS DISORDER",202370,0,"neonatal adrenoleukodystrophy and infantile Refsum disease, milder and more variable than Zellweger syndrome, developmental delay, hearing loss, vision impairment, liver dysfunction, episodes of hemorrhage, intracranial bleeding, hypotonic, slowly progressive, some patients learn to walk and talk"
5190,SysID_0270,6p21.1,protein-coding,PEX6,"ID data freeze 388","peroxisomal biogenesis factor 6","metabolism, peroxisome, protein transport, transporters",0,FBgn0033564,"Peroxin 6","ensembl, manually curated","-, no phenotype","phenotype, no phenotype","Mendelian autosomal",recessive,2,"C, E, G, H, M, T",0,1,"PEROXISOME BIOGENESIS DISORDER 4A (ZELLWEGER); PBD4A","PEROXISOME BIOGENESIS DISORDER (ZELLWEGER)",614862,0,"severe, hypotonic, feeding difficulties, facial dysmorphism, seizures, liver cysts with hepatic dysfunction, retinal dystrophy, sensorineural hearing loss, developmental delay or no developmental progress, hypotonia, liver dysfunction, often early death, MRI anomalies"
5190,SysID_0270,6p21.1,protein-coding,PEX6,"ID data freeze 388","peroxisomal biogenesis factor 6","metabolism, peroxisome, protein transport, transporters",0,FBgn0033564,"Peroxin 6","ensembl, manually curated","-, no phenotype","phenotype, no phenotype","Mendelian autosomal",recessive,2,"C, G, H, M, T",1,1,"PEROXISOME BIOGENESIS DISORDER 4B; PBD4B","PEROXISOME BIOGENESIS DISORDER",614863,0,"neonatal adrenoleukodystrophy and infantile Refsum disease, milder and more variable than Zellweger syndrome, developmental delay, hearing loss, vision impairment, liver dysfunction, episodes of hemorrhage, intracranial bleeding, hypotonic, slowly progressive, some patients learn to walk and talk"
5191,SysID_0271,6q23.3,protein-coding,PEX7,"ID data freeze 388","peroxisomal biogenesis factor 7","nervous system development, peroxisome, protein transport, transporters",0,FBgn0035922,"Peroxin 7","ensembl, manually curated","phenotype, phenotype","phenotype, no phenotype","Mendelian autosomal",recessive,1,"A, C, E, M, T, Ub",0,1,"RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 1; RCDP1","RHIZOMELIC CHONDRODYSPLASIA PUNCTATA",215100,0,"rhizomelic short stature, proximal punctate calcifications in cartilage with epiphyseal and metaphyseal abnormalities, coronal clefts of the vertebral bodies, cataracts, severe ID, seizures, very few milder forms"
5191,SysID_0271,6q23.3,protein-coding,PEX7,"ID data freeze 388","peroxisomal biogenesis factor 7","nervous system development, peroxisome, protein transport, transporters",0,FBgn0035922,"Peroxin 7","ensembl, manually curated","phenotype, phenotype","phenotype, no phenotype","Mendelian autosomal",recessive,5,"G, H, M, T",0,1,"PEROXISOME BIOGENESIS DISORDER 9B; PBD9B","PEROXISOME BIOGENESIS DISORDER",614879,0,"mild phenotypes with longer survival, less neurologic involvement, normal or near-normal growth, absence of rhizomelia; sometimes indistinguishable from classic Refsum disease;"
5230,SysID_0272,Xq13.3,protein-coding,PGK1,"ID data freeze 388","phosphoglycerate kinase 1",,1,FBgn0031451,,ensembl,,,"Mendelian X-linked",recessive,8a,"H, M, Q, R",0,1,"PHOSPHOGLYCERATE KINASE 1 DEFICIENCY","PHOSPHOGLYCERATE KINASE 1 DEFICIENCY",300653,0,"highly variable clinical phenotype, hemolytic anemia, myopathy, neurologic involvement"
5230,SysID_0272,Xq13.3,protein-coding,PGK1,"ID data freeze 388","phosphoglycerate kinase 1",,1,FBgn0250906,"Phosphoglycerate kinase",ensembl,,,"Mendelian X-linked",recessive,8a,"H, M, Q, R",0,1,"PHOSPHOGLYCERATE KINASE 1 DEFICIENCY","PHOSPHOGLYCERATE KINASE 1 DEFICIENCY",300653,0,"highly variable clinical phenotype, hemolytic anemia, myopathy, neurologic involvement"
84295,SysID_0273,Xq26.3,protein-coding,PHF6,"ID data freeze 388","PHD finger protein 6","metabolism, RNA metabolism, transcription",0,,,,,,"Mendelian X-linked",recessive,5,"A, K, O",0,1,"BORJESON-FORSSMAN-LEHMANN SYNDROME; BFLS","BORJESON-FORSSMAN-LEHMANN SYNDROME",301900,0,"variable ID, distinct facial dysmorphism, obesity, hypogonadism, tapering fingers, short toes, some short stature"
84295,SysID_0273,Xq26.3,protein-coding,PHF6,"ID data freeze 388","PHD finger protein 6","metabolism, RNA metabolism, transcription",0,,,,,,"Mendelian X-linked","not sure",5,"K, S, U",0,1,"BORJESON-FORSSMAN-LEHMANN SYNDROME; BFLS","BORJESON-FORSSMAN-LEHMANN SYNDROME",301900,0,"variable ID, distinct facial dysmorphism, oligomenorrhoe, short toes, finger and nail anomalies, teeth anomalies, linear skin hyperpigmentation, sparse hair"
23133,SysID_0274,Xp11.22,protein-coding,PHF8,"ID data freeze 388","PHD finger protein 8","cell cycle, chromatin, metabolism, microtubule, nervous system development, RNA metabolism, transcription",0,,,,,,"Mendelian X-linked",recessive,4,Uc,1,1,"SIDERIUS X-LINKED MENTAL RETARDATION SYNDROME; MRXSSD","SIDERIUS X-LINKED MENTAL RETARDATION SYNDROME",300263,0,"mild to borderline ID, cleft lip and palate, facial dysmorphism"
26227,SysID_0275,1p12,protein-coding,PHGDH,"ID data freeze 388","phosphoglycerate dehydrogenase","cell cycle, metabolism, nervous system development",1,FBgn0032350,,"ensembl, manually curated","phenotype, phenotype","lethal, phenotype","Mendelian autosomal",recessive,5,"B, E, M",0,1,"PHOSPHOGLYCERATE DEHYDROGENASE DEFICIENCY","PHOSPHOGLYCERATE DEHYDROGENASE DEFICIENCY",601815,0,"congenital microcephaly, psychomotor retardation, seizures, treatable"
26227,SysID_0275,1p12,protein-coding,PHGDH,"ID data freeze 388","phosphoglycerate dehydrogenase","cell cycle, metabolism, nervous system development",1,FBgn0032350,,"ensembl, manually curated","phenotype, phenotype","lethal, phenotype","Mendelian autosomal",recessive,,,0,0,"NEU-LAXOVA SYNDROME; NLS ","NEU-LAXOVA SYNDROME; NLS",256520,0,"multiple malformation, ichthyosis, marked intrauterine growth restriction, microcephaly, short neck, central nervous system anomalies (lissencephaly, cerebellar hypoplasia and/or abnormal/agenesis of the corpus callosum), limb deformities, hypoplastic lungs, edema, and abnormal facial features including severe proptosis with ectropion, hypertelorism, micrognathia, flattened nose, and malformed ears, lethality prenatal or first days/weeks"
23556,SysID_0438,18q21.33,protein-coding,PIGN,"ID data freeze 650","phosphatidylinositol glycan anchor biosynthesis, class N",,0,FBgn0039518,,ensembl,,,"Mendelian autosomal",recessive,1,"C, E, H, V, W, X",1,1,"MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 1; MCAHS1","MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME",614080,0,"1 family, neonatal hypotonia, lack of psychomotor development, seizures, dysmorphic features, variable congenital anomalies: cardiac, urinary, and gastrointestinal systems; most affected individuals die before 3 years of age"
23556,SysID_0438,18q21.33,protein-coding,PIGN,"ID data freeze 650","phosphatidylinositol glycan anchor biosynthesis, class N",,0,FBgn0033479,,ensembl,,,"Mendelian autosomal",recessive,1,"C, E, H, V, W, X",1,1,"MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 1; MCAHS1","MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME",614080,0,"1 family, neonatal hypotonia, lack of psychomotor development, seizures, dysmorphic features, variable congenital anomalies: cardiac, urinary, and gastrointestinal systems; most affected individuals die before 3 years of age"
23556,SysID_0438,18q21.33,protein-coding,PIGN,"ID data freeze 650","phosphatidylinositol glycan anchor biosynthesis, class N",,0,FBgn0039010,,ensembl,,,"Mendelian autosomal",recessive,1,"C, E, H, V, W, X",1,1,"MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 1; MCAHS1","MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME",614080,0,"1 family, neonatal hypotonia, lack of psychomotor development, seizures, dysmorphic features, variable congenital anomalies: cardiac, urinary, and gastrointestinal systems; most affected individuals die before 3 years of age"
23556,SysID_0438,18q21.33,protein-coding,PIGN,"ID data freeze 650","phosphatidylinositol glycan anchor biosynthesis, class N",,0,FBgn0037916,,ensembl,,,"Mendelian autosomal",recessive,1,"C, E, H, V, W, X",1,1,"MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 1; MCAHS1","MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME",614080,0,"1 family, neonatal hypotonia, lack of psychomotor development, seizures, dysmorphic features, variable congenital anomalies: cardiac, urinary, and gastrointestinal systems; most affected individuals die before 3 years of age"
23556,SysID_0438,18q21.33,protein-coding,PIGN,"ID data freeze 650","phosphatidylinositol glycan anchor biosynthesis, class N",,0,FBgn0037915,,ensembl,,,"Mendelian autosomal",recessive,1,"C, E, H, V, W, X",1,1,"MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 1; MCAHS1","MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME",614080,0,"1 family, neonatal hypotonia, lack of psychomotor development, seizures, dysmorphic features, variable congenital anomalies: cardiac, urinary, and gastrointestinal systems; most affected individuals die before 3 years of age"
84720,SysID_0504,9p13.3,protein-coding,PIGO,"ID data freeze 650","phosphatidylinositol glycan anchor biosynthesis, class O",,0,FBgn0034346,,ensembl,,,"Mendelian autosomal",recessive,1,"(E), M, U, (V), (X)",1,1,"HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 2; HPMRS2","HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME",614749,0,"3 patients, moderate to severe ID, hyperphosphatasia, facial dysmorphism, anal atresia, atrial septal defect, seizures, brachytelephalangy; increased serum alkaline phosphatase"
55650,SysID_0276,1p36.11,protein-coding,PIGV,"ID data freeze 388","phosphatidylinositol glycan anchor biosynthesis, class V",glycosylation,0,FBgn0015562,vegetable,"ensembl, manually curated","phenotype, phenotype, phenotype","phenotype, no phenotype, lethal","Mendelian autosomal",recessive,1,"(E), M, Ua",0,1,"HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 1; HPMRS1","HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME",239300,0,"severe ID, distinct facial features, elevated serum alkaline phosphatase, hypoplasia of distal phalanges, seizures in some"
5290,SysID_0505,3q26.3,protein-coding,PIK3CA,"ID data freeze 650","phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha","cardiac muscle contraction, metabolism, response to growth factor, transporters, vesicle transport",0,FBgn0015279,Pi3K92E,ensembl,,,Somatic,N/A,7,"F, G, L1, S",0,1,"MEGALENCEPHALY-CAPILLARY MALFORMATION-POLYMICROGYRIA SYNDROME; MCAP","MEGALENCEPHALY-CAPILLARY MALFORMATION-POLYMICROGYRIA SYNDROME",602501,0,"megalencephaly, capillary malfomration, polymicrogyria"
5290,SysID_0505,3q26.3,protein-coding,PIK3CA,"ID data freeze 650","phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha","cardiac muscle contraction, metabolism, response to growth factor, transporters, vesicle transport",0,FBgn0015279,Pi3K92E,ensembl,,,"Mendelian autosomal",dominant,,,0,0,"COWDEN SYNDROME 5; CWS5","COWDEN SYNDROME",615108,0,-
5296,SysID_0506,19q13.2-q13.4,protein-coding,PIK3R2,"ID data freeze 650","phosphoinositide-3-kinase, regulatory subunit 2 (beta)","response to growth factor, small GTPase signaling, transporters, vesicle transport",0,FBgn0020622,Pi3K21B,ensembl,,,"Mendelian autosomal",dominant,4,"F, L1, Ua",0,1,"MEGALENCEPHALY-POLYMICROGYRIA-POLYDACTYLY-HYDROCEPHALUS SYNDROME; MPPH","MEGALENCEPHALY-POLYMICROGYRIA-POLYDACTYLY-HYDROCEPHALUS SYNDROME",603387,0,"megalencephaly, hydrocephalus, and polymicrogyria; polydactyly"
5354,SysID_0277,Xq22,protein-coding,PLP1,"ID data freeze 388","proteolipid protein 1","metabolism, nervous system development, synapse",1,FBgn0037092,M6,"ensembl, manually curated",phenotype,"no phenotype","Mendelian X-linked",recessive,2,"(C), E, H, L2",0,1,"PELIZAEUS-MERZBACHER DISEASE; PMD","PELIZAEUS-MERZBACHER DISEASE",312080,0,"severe ID, typical MRI anomalies, nystagmus, hypotonia, then spasticity, ataxia"
5354,SysID_0277,Xq22,protein-coding,PLP1,"ID data freeze 388","proteolipid protein 1","metabolism, nervous system development, synapse",1,FBgn0037092,M6,"ensembl, manually curated",phenotype,"no phenotype","Mendelian X-linked",recessive,,,0,0,"SPASTIC PARAPLEGIA 2, X-LINKED; SPG2","SPASTIC PARAPLEGIA, X-LINKED",312920,0,-
5373,SysID_0278,16p13,protein-coding,PMM2,"ID data freeze 388","phosphomannomutase 2",glycosylation,0,FBgn0036300,,"ensembl, manually curated","lethal, phenotype","lethal, lethal, lethal","Mendelian autosomal",recessive,5,"A, C, H, L2, M, R, T",0,1,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IA; CDG1A","CONGENITAL DISORDER OF GLYCOSYLATION",212065,0,"most common form of CDG syndrome, highly variable, infantile multisystem stage, late-infantile and childhood ataxia-ID stage, adult stable disability stage, 20% die within the first year"
4860,SysID_0279,14q13.1,protein-coding,PNP,"ID data freeze 388","purine nucleoside phosphorylase","protein transport, transporters, vesicle transport",0,FBgn0035348,,"ensembl, manually curated","phenotype, phenotype, phenotype","phenotype, no phenotype, no phenotype","Mendelian autosomal",recessive,8a,"H, J, M",0,1,"PURINE NUCLEOSIDE PHOSPHORYLASE DEFICIENCY","PURINE NUCLEOSIDE PHOSPHORYLASE DEFICIENCY",613179,0,"combined immunodeficiency disorder; recurrent infections, failure to thrive, various neurological disorders, malignancies, autoimmune diseases, developmental delay, encephalopathy"
4860,SysID_0279,14q13.1,protein-coding,PNP,"ID data freeze 388","purine nucleoside phosphorylase","protein transport, transporters, vesicle transport",0,FBgn0034898,,ensembl,,,"Mendelian autosomal",recessive,8a,"H, J, M",0,1,"PURINE NUCLEOSIDE PHOSPHORYLASE DEFICIENCY","PURINE NUCLEOSIDE PHOSPHORYLASE DEFICIENCY",613179,0,"combined immunodeficiency disorder; recurrent infections, failure to thrive, various neurological disorders, malignancies, autoimmune diseases, developmental delay, encephalopathy"
87178,SysID_0507,2p15,protein-coding,PNPT1,"ID data freeze 650","polyribonucleotide nucleotidyltransferase 1","cell cycle, metabolism, mitochondria, RNA metabolism, transporters",0,FBgn0039846,,ensembl,,,"Mendelian autosomal",recessive,8b,"(G), H, L2, M",1,1,"COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 13; COXPD13","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY",614932,0,"2 sibs, early-onset encephalomyopathy, choreoathetotic movements, dystonia, regression after initial normal development, MRI: hyperintensities in putamen and caudate nuclei"
87178,SysID_0507,2p15,protein-coding,PNPT1,"ID data freeze 650","polyribonucleotide nucleotidyltransferase 1","cell cycle, metabolism, mitochondria, RNA metabolism, transporters",0,FBgn0039846,,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"DEAFNESS, AUTOSOMAL RECESSIVE 70; DFNB70","DEAFNESS, AUTOSOMAL RECESSIVE",614934,0,-
25886,SysID_0508,3p21.2,protein-coding,POC1A,"ID data freeze 650","POC1 centriolar protein A","centrosome, Cilia, microtubule",0,FBgn0036354,"Proteome of centrioles 1",ensembl,,,"Mendelian autosomal",recessive,8a,"A, S, U",0,1,"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS; SOFT","SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS",614813,0,"severely short long bones, peculiar facies, paucity of hair, nail anomalies; prenatal growth retardation, skeletal findings, major delay of carpal ossification and cone-shaped epiphyses, developmental delay in 2 of 5 families"
11128,SysID_0428,10q22.3,protein-coding,POLR3A,"ID data freeze 650","polymerase (RNA) III (DNA directed) polypeptide A, 155kDa","chromatin, RNA metabolism, transcription",0,FBgn0003277,"RNA polymerase II 215kD subunit",ensembl,,,"Mendelian autosomal",recessive,8b,"G, H, (K), L2, (U)",0,1,"LEUKODYSTROPHY, HYPOMYELINATING, 7, WITH OR WITHOUT OLIGODONTIA AND/OR HYPOGONADOTROPIC HYPOGONADISM; HLD7","LEUKODYSTROPHY, HYPOMYELINATING, WITH OR WITHOUT OLIGODONTIA AND/OR HYPOGONADOTROPIC HYPOGONADISM",607694,0,"cognitive regression, developmental delay in some early onset patients"
11128,SysID_0428,10q22.3,protein-coding,POLR3A,"ID data freeze 650","polymerase (RNA) III (DNA directed) polypeptide A, 155kDa","chromatin, RNA metabolism, transcription",0,FBgn0003277,"RNA polymerase II 215kD subunit",ensembl,,,"Mendelian autosomal",recessive,8a,"A, S, T, U",0,1,"WIEDEMANN-RAUTENSTRAUCH SYNDROME; WDRTS","WIEDEMANN-RAUTENSTRAUCH SYNDROME",264090,0,"IUGR, relative macrocephaly, progeroid, dental abnormalities, decreased subcutaneous fat, skin findings, vision anomalies, skeletal anomalies; developmental delay in some"
11128,SysID_0428,10q22.3,protein-coding,POLR3A,"ID data freeze 650","polymerase (RNA) III (DNA directed) polypeptide A, 155kDa","chromatin, RNA metabolism, transcription",0,FBgn0030687,,ensembl,,,"Mendelian autosomal",recessive,8b,"G, H, (K), L2, (U)",0,1,"LEUKODYSTROPHY, HYPOMYELINATING, 7, WITH OR WITHOUT OLIGODONTIA AND/OR HYPOGONADOTROPIC HYPOGONADISM; HLD7","LEUKODYSTROPHY, HYPOMYELINATING, WITH OR WITHOUT OLIGODONTIA AND/OR HYPOGONADOTROPIC HYPOGONADISM",607694,0,"cognitive regression, developmental delay in some early onset patients"
11128,SysID_0428,10q22.3,protein-coding,POLR3A,"ID data freeze 650","polymerase (RNA) III (DNA directed) polypeptide A, 155kDa","chromatin, RNA metabolism, transcription",0,FBgn0030687,,ensembl,,,"Mendelian autosomal",recessive,8a,"A, S, T, U",0,1,"WIEDEMANN-RAUTENSTRAUCH SYNDROME; WDRTS","WIEDEMANN-RAUTENSTRAUCH SYNDROME",264090,0,"IUGR, relative macrocephaly, progeroid, dental abnormalities, decreased subcutaneous fat, skin findings, vision anomalies, skeletal anomalies; developmental delay in some"
55703,SysID_0460,12q23.3,protein-coding,POLR3B,"ID data freeze 650","polymerase (RNA) III (DNA directed) polypeptide B","RNA metabolism, transcription",0,FBgn0004463,"RNA polymerase III 128kD subunit",ensembl,,,"Mendelian autosomal",recessive,5,"G, H, (K), L2",0,1,"LEUKODYSTROPHY, HYPOMYELINATING, 8, WITH OR WITHOUT OLIGODONTIA AND/OR HYPOGONADOTROPIC HYPOGONADISM; HLD8","LEUKODYSTROPHY, HYPOMYELINATING",614381,0,"early childhood onset of cerebellar ataxia, mild ID, diffuse hypomyelination, spasticity, slowly progressive; variable: oligodontia and/or hypogonadotropic hypogonadism"
55624,SysID_0280,1p34.1,protein-coding,POMGNT1,"ID data freeze 388","protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)",glycosylation,0,FBgn0034521,"UDP-GlcNAc:a-3-D-mannoside-beta-1,2-N-acetylglucosaminyltransferase I","ensembl, manually curated",,,"Mendelian autosomal",recessive,1,"C, E, G, L1, P, Q, T",0,1,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 3/WALKER-WARBURG/MUSCLE-EYE-BRAIN","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES)",253280,0,"congenital muscular dystrophy, delayed or lacking motor development, brain and eye malformations, white matter changes, hydrocephalus, macrocephaly, epilepsy, ID, marked behavioural disturbances, death usually in the first years of life"
55624,SysID_0280,1p34.1,protein-coding,POMGNT1,"ID data freeze 388","protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)",glycosylation,0,FBgn0034521,"UDP-GlcNAc:a-3-D-mannoside-beta-1,2-N-acetylglucosaminyltransferase I","ensembl, manually curated",,,"Mendelian autosomal",recessive,4,"L1, Q, T",1,1,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 3; MDDGB3","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION)",613151,0,"congenital muscular dystrophy ID, mild brain anomalies, myopia, optic atrophy, cerebellar cysts, pontine hypoplasia"
